SET,NAME,RARITY,ATTACK,COST,HEALTH,TYPE,ID,TEXT,MECHANICS,PLAYERCLASS,FACTION,DURABILITY,INPLAYTEXT,COLLECTIBLE,ARTIST,FLAVOR,RACE,ELITE,HOWTOGET,HOWTOGETGOLD
Classic,포만감,,,,,Enchantment,EX1_531e,공격력과 생명력 증가,,Hunter,,,,,,,,,,
Classic,폭발 사격,Rare,,5,,Spell,EX1_537,하수인 하나에게 피해를 $5 주고 그 양옆의 하수인들에게 피해를 $2 줍니다.,,Hunter,Neutral,,,True,Tom Baxa,안전핀을 제거하고 속으로 5까지 센 다음 쏘세요! 그리고 엎드리세요.,,,,
Classic,폭발의 덫,Common,,2,,Spell,EX1_610,<b>비밀:</b> 내 영웅이 공격받으면 모든 적에게 피해를 2 줍니다.,Secret,Hunter,Neutral,,,True,Brandon Kitkouski,먹잇감을 잡아둘 뿐만 아니라 맛있게 구워줍니다!,,,,
Classic,폭풍으로 벼려낸 도끼,Common,2,2,,Weapon,EX1_247,<b>과부하:</b> (1),,Shaman,Neutral,3,,True,Nate Bowden,폭풍에 맞은 듯한 충격을 대뇌의 전두엽까지 전해드립니다.,,,,
Classic,폭풍의 칼날,Rare,,2,,Spell,CS2_233,내 무기를 파괴하고 그 무기의 공격력만큼 모든 적에게 피해를 줍니다.,AffectedBySpellPower,Rogue,Neutral,,,True,Hideaki Takamura,"이봐 단검을 그냥 마구잡이로 휘두르는 것이 아냐. 그것보다 훨씬 더 고차원적이라고." - 샨 상급 도적,,,,
Classic,표범,Common,3,2,2,Minion,EX1_160t,,,Druid,,,,,,,Beast,,,
Classic,표범 변신,Common,,,,Spell,EX1_165a,<b>돌진</b>,,Druid,Neutral,,,,,,,,,
Classic,표범 소환,,,,,Spell,EX1_160a,3/2 표범을 1마리 소환합니다.,,Druid,Neutral,,,,,,,,,
Classic,피의 격노,,3,3,,Weapon,EX1_323w,,,Warlock,,8,,,,,,,,
Classic,피의 분노,,,,,Enchantment,EX1_411e,내구도 소모 없음,,Warrior,,,,,,,,,,
Classic,피의 서약,,,,,Enchantment,CS2_059o,생명력 증가,,Warlock,,,,,,,,,,
Classic,피의 울음소리,Epic,7,7,,Weapon,EX1_411,이 무기는 하수인을 공격할 때 내구도 대신 공격력이 1 감소합니다.,,Warrior,Neutral,1,,True,Zoltan & Gabor,그롬마쉬 헬스크림이 다루던 유서 깊은 도끼입니다. 어떻게 공작 말체자르의 손에 들어갔는지는 아직도 알 수 없네요.,,,,
Classic,피의 임프,Common,0,1,1,Minion,CS2_059,<b>은신</b>. 내 턴이 끝날 때 다른 무작위 아군 하수인에게 생명력을 +1 부여합니다.,Stealth,Warlock,Neutral,,,True,Bernie Kang,임프들은 숨어서 주위의 모두를 격하게 도발하는 행위를 즐깁니다. 그냥 즐깁니다.,Demon,,,
Classic,필사의 일격,Rare,,4,,Spell,EX1_408,피해를 $4 줍니다. 내 생명력이 12 이하라면 피해를 $6 줍니다.,,Warrior,Neutral,,,True,Zoltan & Gabor,"기술을 하나밖에 쓸 수 없다면 필사의 일격을 쓰라." - 전사의 십계명 여섯 번째 줄,,,,
Classic,핑클 아인혼,Legendary,3,2,3,Minion,EX1_finkle,,,,Neutral,,,,,,,True,,
Classic,하늘빛 비룡,Rare,4,5,4,Minion,EX1_284,<b>주문 공격력 +1</b>. <b>전투의 함성:</b> 카드를 1장 뽑습니다.,Battlecry|Spellpower,,Neutral,,,True,Ben Zhang,처음엔 녹황색 비룡이나 군청색 비룡을 생각했습니다만 너무 촌스러운 느낌이라 바꿨습니다.,Dragon,,,
Classic,하이에나,Rare,2,2,2,Minion,EX1_534t,,,Hunter,,,,,Andrew Robinson,,Beast,,,
Classic,해리슨 존스,Legendary,5,5,4,Minion,EX1_558,<b>전투의 함성:</b> 상대편의 무기를 파괴하고 그 무기의 내구도만큼 카드를 뽑습니다.,Battlecry,,Neutral,,,True,Matt Dixon,"저건 탐험가의 전당에 있어야만 해!",,True,,
Classic,허무의 그림자,Epic,0,0,1,Minion,EX1_345t,심리 조작 실패! 상대편에게 하수인이 없었습니다!,,Priest,,,,,,,,,,
Classic,허수아비골렘,Common,2,3,3,Minion,EX1_556,<b>죽음의 메아리:</b> 2/1 손상된 골렘을 하나 소환합니다.,Deathrattle,,Neutral,,,True,Brian Despain,"내부 온도 과열됨. 정상 작동 불가. 2번 배출구에 보리 걸림. 가동 중단.",Mech,,,
Classic,혈기사,Epic,3,3,3,Minion,EX1_590,<b>전투의 함성:</b> <b>모든</b> 하수인의 <b>천상의 보호막</b>을 흡수하여 보호막 1개당 +3/+3을 얻습니다.,Battlecry,,Neutral,,,True,Trent Kaniuga,혈기사는 신성한 힘의 원천으로 태양샘을 사용합니다. 태양샘에서 물놀이를 할 생각은 꿈도 꾸지 마세요.,,,,
Classic,혈법사 탈노스,Legendary,1,2,1,Minion,EX1_012,<b>주문 공격력 +1</b>. <b>죽음의 메아리:</b> 카드를 1장 뽑습니다.,Deathrattle|Spellpower,,Neutral,,,True,Alex Horley Orlandelli,전설 카드 치고는 좀 초라하죠? 네 당신만 그렇게 느낀 게 아닙니다.,,True,,
Classic,화난 닭,Rare,1,1,1,Minion,EX1_009,<b>격노:</b> 공격력 +5,Enrage,,,,,True,Mike Sass,완전히 격노한 닭보다 무시무시한(또는 황당한) 야수는 없습니다.,Beast,,,
Classic,화염 임프,Common,3,1,2,Minion,EX1_319,<b>전투의 함성:</b> 내 영웅에게 피해를 3 줍니다.,Battlecry,Warlock,Neutral,,,True,Alex Horley Orlandelli,임프들은 불타는 걸 좋아합니다. 그냥 좋아합니다.,Demon,,,
Classic,황제 코브라,Rare,2,3,3,Minion,EX1_170,이 하수인에게 피해를 입은 하수인은 무조건 죽습니다.,Poisonous,,Neutral,,,True,Lars Grant-West,숄라자르 분지는 정말 위험한 곳입니다. 그래도 갈 생각이 있다면 제충제를 꼭 바르세요. 아 판금 갑옷도 준비하시고요.,Beast,,,
Classic,황혼의 비룡,Rare,4,4,1,Minion,EX1_043,<b>전투의 함성:</b> 내 손에 있는 카드 1장당 생명력을 +1 얻습니다.,Battlecry,,Neutral,,,True,Jaemin Kim,황혼의 비룡은 신비한 에너지를 먹고 삽니다. 가끔 타코도 먹지만요.,Dragon,,,
Classic,황혼의 시간,,,,,Enchantment,EX1_043e,생명력 증가,,,,,,,,,,,,
Classic,흉포한 늑대인간,Common,3,3,3,Minion,EX1_412,<b>격노:</b> <b>질풍</b> 공격력 +1,Enrage,,Neutral,,,True,Alex Horley Orlandelli,지금 너무 흉포한가요? 조금만 기다려 주세요. 저희가 조만간 순하게 바꿔 드릴지도 모르니까요.,,,,
Classic,흑기사,Legendary,4,6,5,Minion,EX1_002,<b>전투의 함성:</b> <b>도발</b> 능력이 있는 적 하수인을 하나 처치합니다.,Battlecry,,,,,True,Alex Horley Orlandelli,은빛십자군 마상시합을 방해하라고 리치 왕이 보낸 심복이지만 우린 모두 그를 아이템 셔틀로 기억하고 있죠.,,True,,
Curse of Naxxramas,간식용 좀비,Common,2,1,3,Minion,FP1_001,<b>죽음의 메아리:</b> 적 영웅의 생명력을 5 회복시킵니다.,Deathrattle,,,,,True,E. M. Gist,오늘은 내가 좀비 요리사!,,,피조물 지구의 글루스를 쓰러뜨려 잠금 해제,피조물 지구의 글루스를 쓰러뜨린 후 제작 가능
Curse of Naxxramas,갈고리,,4,3,,Weapon,NAX10_02H,<b>질풍</b>
<b>죽음의 메아리:</b> 이 무기 카드를 내 손으로 가져옵니다.,Deathrattle|Windfury,,,8,,,,,,,,
Curse of Naxxramas,갈고리,,5,3,,Weapon,NAX10_02,<b>죽음의 메아리:</b> 이 무기 카드를 내 손으로 가져옵니다.,Deathrattle,,,8,,,,,,,,
Curse of Naxxramas,강령술의 오라,,,0,,Hero Power,NAX6_02H,<b>영웅 능력</b>
적 영웅에게 피해를 3 줍니다.,,,,,,,,,,,,
Curse of Naxxramas,강령술의 오라,,,,,Enchantment,FP1_030e,이번 턴에 주문의 비용이 (5) 증가,,,,,,,,,,,,
Curse of Naxxramas,강령술의 오라,,,2,,Hero Power,NAX6_02,<b>영웅 능력</b>
적 영웅에게 피해를 3 줍니다.,,,,,,,,,,,,
Curse of Naxxramas,거대한 룬검,,10,3,,Weapon,NAX7_04H,영웅에게 피해를 2배 줍니다.,,,,2,,,,,,,,
Curse of Naxxramas,거대한 룬검,,5,3,,Weapon,NAX7_04,영웅에게 피해를 2배 줍니다.,,,,2,,,,,,,,
Curse of Naxxramas,거미줄 감싸기,,,3,,Hero Power,NAX3_02,<b>영웅 능력</b>
무작위 적 하수인 하나를 상대편의 손으로 돌려보냅니다.,,,,,,,,,,,,
Curse of Naxxramas,거미줄 감싸기,,,0,,Hero Power,NAX3_02H,<b>영웅 능력</b>
무작위 적 하수인 둘을 상대편의 손으로 돌려보냅니다.,,,,,,,,,,,,
Curse of Naxxramas,격노,,,,,Enchantment,NAX12_04e,이번 턴에 공격력 +6,OneTurnEffect,,,,,,,,,,,
Curse of Naxxramas,격노,,,3,,Spell,NAX12_04,이번 턴에 내 영웅에게 공격력을 +6 부여합니다.,,,,,,,,,,,,
Curse of Naxxramas,고동치는 수액괴물,Epic,1,2,2,Minion,FP1_003,<b>전투의 함성:</b> 턴이 끝날 때 이 하수인을 복사합니다.,Battlecry,,,,,True,Eric Browning,끈적... 끈적... 끈적...,,,서리고룡 둥지의 사피론을 쓰러뜨려 잠금 해제,서리고룡 둥지의 사피론을 쓰러뜨린 후 제작 가능
Curse of Naxxramas,공허소환사,Common,3,4,4,Minion,FP1_022,<b>죽음의 메아리:</b> 내 손의 무작위 악마 하나를 전장에 놓습니다.,Deathrattle,Warlock,,,,True,Robb Shoberg,산 자와 죽은 자들의 세계를 이어줍니다.,Demon,,낙스라마스의 흑마법사 직업 도전 과제를 완료하여 잠금 해제,낙스라마스의 흑마법사 직업 도전 과제를 완료한 후 제작 가능
Curse of Naxxramas,귀부인 팰리나,,,,30,Hero,NAX2_01,,,,,,,,,,,,,
Curse of Naxxramas,귀부인 팰리나,,,,45,Hero,NAX2_01H,,,,,,,,,,,,,
Curse of Naxxramas,그라불루스,,,,45,Hero,NAX11_01H,,,,,,,,,,,,,
Curse of Naxxramas,그라불루스,,,,30,Hero,NAX11_01,,,,,,,,,,,,,
Curse of Naxxramas,그물거미,Common,1,1,1,Minion,FP1_011,<b>죽음의 메아리:</b> 무작위 야수 카드 1장을 손으로 가져옵니다.,Deathrattle,Hunter,,,,True,Dan Brereton,거미 고치는 마치 작은 피냐타 같습니다! 귀여워라!,Beast,,낙스라마스의 사냥꾼 직업 도전 과제를 완료하여 잠금 해제,낙스라마스의 사냥꾼 직업 도전 과제를 완료한 후 제작 가능
Curse of Naxxramas,극성,,,,,Enchantment,NAX13_02e,공격력과 생명력 바뀜,,,,,,,,,,,,
Curse of Naxxramas,극성 변환,,,0,,Hero Power,NAX13_02,<b>영웅 능력</b>
<b>모든</b> 하수인의 공격력과 생명력을 바꿉니다.,,,,,,,,,,,,
Curse of Naxxramas,글루스,,,,45,Hero,NAX12_01H,,,,,,,,,,,,,
Curse of Naxxramas,글루스,,,,30,Hero,NAX12_01,,,,,,,,,,,,,
Curse of Naxxramas,기사단의 징표,,,5,,Spell,NAX9_07,내 하수인들과 무기에 +1/+1을 부여합니다.,,,,,,,,,,,,
Curse of Naxxramas,기사단의 징표,,,,,Enchantment,NAX9_07e,+1/+1,,,,,,,,,,,,
Curse of Naxxramas,나무정령,,2,1,2,Minion,FP1_019t,,,Druid,,,,,,,,,,
Curse of Naxxramas,낙스라마스의 망령,Epic,2,3,2,Minion,FP1_005,<b>은신.</b> 내 턴이 시작될 때 +1/+1을 얻습니다.,Stealth,,,,,True,Ittoku Seta,전설도 아니면서 그룰보다 높은 생존력을 자랑합니다.,,,서리고룡 둥지의 켈투자드를 쓰러뜨려 잠금 해제,서리고룡 둥지의 켈투자드를 쓰러뜨린 후 제작 가능
Curse of Naxxramas,남작 리븐데어,,,,14,Hero,NAX9_01H,,,,,,,,,,,,,
Curse of Naxxramas,남작 리븐데어,,,,7,Hero,NAX9_01,,,,,,,,,,,,,
Curse of Naxxramas,남작 리븐데어,Legendary,1,4,7,Minion,FP1_031,내 하수인들의 <b>죽음의 메아리</b> 능력이 2번 발동됩니다.,Aura,,,,,True,Ralph Horsley,원래 켈투자드를 지키는 건 5인 기사단이었지만 한 명은 밤낮 없는 격무에 진절머리를 내며 근무 시간과 복지 혜택이 좋은 죽음의 폐광 경비병으로 이직했습니다.,,True,군사 지구를 완료하여 잠금 해제,군사 지구를 완료한 후 제작 가능
Curse of Naxxramas,냉기 숨결,,,0,,Hero Power,NAX14_02,<b>영웅 능력</b>
<b>빙결</b> 상태가 아닌 모든 적 하수인을 처치합니다.,,,,,,,,,,,,
Curse of Naxxramas,냉기 작렬,,,0,,Hero Power,NAX15_02,<b>영웅 능력</b>
적 영웅에게 피해를 2 주고 <b>빙결</b>시킵니다.,Freeze,,,,,,,,,,,
Curse of Naxxramas,냉기 작렬,,,0,,Hero Power,NAX15_02H,<b>영웅 능력</b>
적 영웅에게 피해를 3 주고 <b>빙결</b>시킵니다.,Freeze,,,,,,,,,,,
Curse of Naxxramas,네루비안,,3,2,1,Minion,NAX1_03,,,,,,,,,,,,,
Curse of Naxxramas,네루비안,Rare,4,3,4,Minion,FP1_007t,,,,,,,,,,,,,
Curse of Naxxramas,네루비안,,4,2,4,Minion,NAX1h_03,,,,,,,,,,,,,
Curse of Naxxramas,네루비안 알,Rare,0,2,2,Minion,FP1_007,<b>죽음의 메아리:</b> 4/4 네루비안을 하나 소환합니다.,Deathrattle,,,,,True,Justin Thavirat,네루비안 알은 좋은 단백질 공급원이죠.,,,거미 지구의 맥스나를 쓰러뜨려 잠금 해제,거미 지구의 맥스나를 쓰러뜨린 후 제작 가능
Curse of Naxxramas,네룹아르 그물군주,Common,1,2,4,Minion,FP1_017,<b>전투의 함성</b> 능력을 가진 하수인의 비용이 (2) 증가합니다.,Aura,,,,,True,Alex Horley Orlandelli,그물군주들은 하루 종일 거대한 트램펄린을 만들며 시간을 보낸답니다.,,,거미 지구의 귀부인 팰리나를 쓰러뜨려 잠금 해제,거미 지구의 귀부인 팰리나를 쓰러뜨린 후 제작 가능
Curse of Naxxramas,독구름,,,0,,Hero Power,NAX11_02H,<b>영웅 능력</b>
 모든 적에게 피해를 2 줍니다. 만약 하나라도 죽으면 독액괴물을 소환합니다.,,,,,,,,,,,,
Curse of Naxxramas,독구름,,,2,,Hero Power,NAX11_02,<b>영웅 능력</b>
<b>모든</b> 하수인에게 피해를 1 줍니다. 만약 하나라도 죽으면 독액괴물을 소환합니다.,,,,,,,,,,,,
Curse of Naxxramas,독성 씨앗,Common,,4,,Spell,FP1_019,<b>모든</b> 하수인을 처치하고 2/2 나무정령으로 교체합니다.,,Druid,,,,True,Brian Despain,우리 아제로스 푸르게 푸르게,,,낙스라마스의 드루이드 직업 도전 과제를 완료하여 잠금 해제,낙스라마스 드루이드 직업 도전 과제를 완료한 후 제작 가능
Curse of Naxxramas,돌가죽 가고일,Common,1,3,4,Minion,FP1_027,내 턴이 시작될 때 이 하수인은 생명력을 모두 회복합니다.,,,,,,True,Matt Smith,특기: 얼음땡,,,역병 지구의 역병술사 노스를 쓰러뜨려 잠금 해제,역병 지구의 역병술사 노스를 쓰러뜨린 후 제작 가능
Curse of Naxxramas,돌연변이 유발,,,3,,Spell,NAX11_04,하수인 하나에게 <b>도발</b>과 +4/+4를 부여합니다.,,,,,,,,,,,,
Curse of Naxxramas,돌연변이 유발,,,,,Enchantment,NAX11_04e,<b>도발</b> +4/+4,,,,,,,,,,,,
Curse of Naxxramas,땅거미,,,2,,Hero Power,NAX1_04,<b>영웅 능력</b>
3/1 네루비안 하나를 소환합니다.,,,,,,,,,,,,
Curse of Naxxramas,땅거미,,,2,,Hero Power,NAX1h_04,<b>영웅 능력</b>
4/4 네루비안 하나를 소환합니다.,,,,,,,,,,,,
Curse of Naxxramas,로데브,Legendary,5,5,5,Minion,FP1_030,<b>전투의 함성:</b> 다음 턴에 적이 쓰는 주문의 비용이 (5) 증가합니다.,Battlecry,,,,,True,Samwise,평범한 수렁 괴물 로데브 몸에서 버섯 재배 수확 '충격',,True,역병 지구를 완료하여 잠금 해제,역병 지구를 완료한 후 제작 가능
Curse of Naxxramas,로데브,,,,99,Hero,NAX6_01H,,,,,,,,,,,,,
Curse of Naxxramas,로데브,,,,75,Hero,NAX6_01,,,,,,,,,,,,,
Curse of Naxxramas,룬검,,2,3,,Weapon,NAX9_05H,다른 기사들이 모두 죽으면 공격력을 +6 얻습니다.,,,,3,,,,,,,,
Curse of Naxxramas,룬검,,1,3,,Weapon,NAX9_05,다른 기사들이 모두 죽으면 공격력을 +3 얻습니다.,,,,3,,,,,,,,
Curse of Naxxramas,맥스나,,,,30,Hero,NAX3_01,,,,,,,,,,,,,
Curse of Naxxramas,맥스나,Legendary,2,6,8,Minion,FP1_010,이 하수인에게 피해를 입은 하수인은 무조건 죽습니다.,Poisonous,,,,,True,Howard Lyon,맥스나는 사람들이 자신을 "맵시나"라고 부르는 걸 싫어합니다.,Beast,True,거미 지구를 완료하여 잠금 해제,거미 지구를 완료한 후 제작 가능
Curse of Naxxramas,맥스나,,,,45,Hero,NAX3_01H,,,,,,,,,,,,,
Curse of Naxxramas,메뚜기 떼,,,7,,Spell,NAX1_05,모든 적 하수인에게 피해를 $3 줍니다. 내 영웅의 생명력을 #3 회복시킵니다.,,,,,,,,,,,,
Curse of Naxxramas,무자비한 수련생,,2,1,2,Minion,NAX8_03,<b>죽음의 메아리:</b> 상대편에게 유령 수련생 하나를 소환해 줍니다.,Deathrattle,,,,,,,,,,,
Curse of Naxxramas,무자비한 전사,,3,3,4,Minion,NAX8_04,<b>죽음의 메아리:</b> 상대편에게 유령 전사 하나를 소환해 줍니다.,Deathrattle,,,,,,,,,,,
Curse of Naxxramas,무자비한 죽음의 기병,,5,6,6,Minion,NAX8_05,<b>죽음의 메아리:</b> 상대편에게 유령 기병 하나를 소환해 줍니다.,Deathrattle,,,,,,,,,,,
Curse of Naxxramas,미치광이 과학자,Common,2,2,2,Minion,FP1_004,<b>죽음의 메아리:</b> 덱에 있는 <b>비밀</b> 카드 1장을 사용합니다.,Deathrattle,,,,,True,James Ryman,어머니는 마법사나 흑마법사가 되길 바랐지만 그는 결국 아버지의 뒤를 이어 과학자가 되었답니다.,,,피조물 지구의 그라불루스를 쓰러뜨려 잠금 해제,피조물 지구의 그라불루스를 쓰러뜨린 후 제작 가능
Curse of Naxxramas,복수,,,,,Enchantment,FP1_020e,+3/+2,,Paladin,,,,,,,,,,
Curse of Naxxramas,복제,Common,,3,,Spell,FP1_018,<b>비밀:</b> 아군 하수인이 죽으면 그 하수인 카드 2장을 내 손으로 가져옵니다.,Secret,Mage,,,,True,Alex Garner,카드를 복사해도 계정 정지를 피할 수 있는 유일한 기회입니다!,,,낙스라마스의 마법사 직업 도전 과제를 완료하여 잠금 해제,낙스라마스의 마법사 직업 도전 과제를 완료한 후 제작 가능
Curse of Naxxramas,부정의 그림자,,,5,,Hero Power,NAX9_06,<b>영웅 능력</b>
카드를 2장 뽑습니다.,,,,,,,,,,,,
Curse of Naxxramas,부정의 헤이건,,,,45,Hero,NAX5_01H,,,Warlock,,,,,,,,,,
Curse of Naxxramas,부정의 헤이건,,,,30,Hero,NAX5_01,,,Warlock,,,,,,,,,,
Curse of Naxxramas,부패의 독,,,2,,Spell,NAX3_03,하수인 하나를 처치합니다.,,,,,,,,,,,,
Curse of Naxxramas,분출,,,0,,Hero Power,NAX5_02H,<b>영웅 능력</b>
가장 왼쪽에 있는 적 하수인에게 피해를 3 줍니다.,,,,,,,,,,,,
Curse of Naxxramas,분출,,,1,,Hero Power,NAX5_02,<b>영웅 능력</b>
가장 왼쪽에 있는 적 하수인에게 피해를 2 줍니다.,,,,,,,,,,,,
Curse of Naxxramas,불안정한 구울,Common,1,2,3,Minion,FP1_024,<b>도발</b>. <b>죽음의 메아리:</b> <b>모든</b> 하수인에게 피해를 1 줍니다.,Deathrattle|Taunt,,,,,True,Mike Nicholson,요즘 강령술사 학교에서 잘 나가는 애들은 자신의 구울을 로켓 연료로 채우곤 한답니다.,,,역병 지구의 부정의 헤이건을 쓰러뜨려 잠금 해제,역병 지구의 부정의 헤이건을 쓰러뜨린 후 제작 가능
Curse of Naxxramas,불의 비,,,2,,Hero Power,NAX2_03,<b>영웅 능력</b>
상대편의 손에 있는 카드 수만큼 화살을 발사합니다.,ImmuneToSpellpower,,,,,,,,,,,
Curse of Naxxramas,불의 비,,,1,,Hero Power,NAX2_03H,<b>영웅 능력</b>
상대편의 손에 있는 카드 수만큼 화살을 발사합니다.,ImmuneToSpellpower,,,,,,,,,,,
Curse of Naxxramas,비글스워스 씨,Legendary,1,0,1,Minion,NAX15_05,<i>켈투자드가 기르는 고양이입니다.</i>,,,,,,,,,Beast,True,,
Curse of Naxxramas,사슬,,,8,,Hero Power,NAX15_04H,<b>영웅 능력</b>
무작위 적 하수인 하나를 우리편으로 만듭니다.,,,,,,,,,,,,
Curse of Naxxramas,사슬,,,8,,Hero Power,NAX15_04,<b>영웅 능력</b>
무작위 적 하수인 하나를 이번 턴에만 우리편으로 만듭니다.,,,,,,,,,,,,
Curse of Naxxramas,사피론,,,,30,Hero,NAX14_01,,,,,,,,,,,,,
Curse of Naxxramas,사피론,,,,45,Hero,NAX14_01H,,,,,,,,,,,,,
